Data/Hora;Tipo da nuvem da primeira camada;Dire«ı«úo do Vento (0-360);Veloc. do Vento (m/s);Alt. da base das nuvens na primeira camada (m);Cobertura de nuvens da camada mais restrita(%);Cobertura de nuvens da primeira camada (oitavos);Press«úo reduzida ao n«vel do mar - QNH( hPa);Temp. do ar (C);Temp. do Ponto de Orvalho (C);Visibilidade horizontal (m) (acima de 10000m VV=10000);"Tempo Presente (Tabela 020003) <a href=""http://bancodedados.cptec.inpe.br/~rbanco/bdm/tabela_bufr_20003.pdf"">Detalhes</a>"
01/02/2018 00:00;0.0;140.0;3.09;153.0;6.0;1.968.504;1014.91;20.0;18.0;10000.0;0.0
01/02/2018 01:00;0.0;130.0;2.57;136.0;6.0;1.968.504;1014.91;20.0;18.0;10000.0;0.0
01/02/2018 02:00;0.0;130.0;3.09;113.0;6.0;1.968.504;1014.91;20.0;18.0;10000.0;0.0
01/02/2018 03:00;0.0;120.0;2.06;133.0;6.0;1.968.504;1014.91;19.0;18.0;10000.0;0.0
01/02/2018 04:00;0.0;110.0;1.54;132.0;6.0;1.968.504;1013.89;19.0;18.0;10000.0;0.0
01/02/2018 05:00;0.0;80.0;1.54;112.0;6.0;1.968.504;1013.89;19.0;17.0;10000.0;0.0
01/02/2018 06:00;0.0;70.0;1.54;72.0;6.0;1.968.504;1013.89;18.0;18.0;10000.0;0.0
01/02/2018 07:00;0.0;0.0;0.0;173.0;6.0;1.968.504;1013.89;17.0;17.0;10000.0;0.0
01/02/2018 08:00;0.0;60.0;2.06;73.0;6.0;1.968.504;1013.89;18.0;18.0;9000.0;0.0
01/02/2018 09:00;0.0;170.0;1.03;232.0;3.0;984.252;1013.89;17.0;17.0;10000.0;0.0
01/02/2018 10:00;0.0;0.0;0.0;106.0;2.0;656.168;1014.91;19.0;18.0;10000.0;0.0
01/02/2018 11:00;0.0;100.0;2.06;153.0;6.0;1.968.504;1014.91;20.0;17.0;10000.0;0.0
01/02/2018 12:00;0.0;150.0;2.06;203.0;6.0;1.968.504;1014.91;21.0;18.0;10000.0;0.0
01/02/2018 13:00;0.0;120.0;3.09;252.0;3.0;984.252;1014.91;23.0;17.0;10000.0;0.0
01/02/2018 14:00;0.0;130.0;1.54;303.0;6.0;1.968.504;1015.93;25.0;18.0;10000.0;0.0
01/02/2018 15:00;0.0;170.0;3.09;302.0;3.0;984.252;1014.91;24.0;17.0;10000.0;0.0
01/02/2018 16:00;0.0;140.0;2.57;403.0;6.0;1.968.504;1013.89;25.0;17.0;10000.0;0.0
01/02/2018 17:00;0.0;140.0;3.6;403.0;6.0;1.968.504;1012.88;26.0;18.0;10000.0;0.0
01/02/2018 18:00;0.0;160.0;4.63;403.0;6.0;1.968.504;1012.88;25.0;18.0;10000.0;0.0
01/02/2018 19:00;0.0;170.0;4.63;403.0;6.0;1.968.504;1012.88;25.0;18.0;10000.0;0.0
01/02/2018 20:00;0.0;160.0;4.63;402.0;3.0;984.252;1012.88;24.0;17.0;10000.0;0.0
01/02/2018 21:00;0.0;160.0;4.12;302.0;3.0;984.252;1012.88;23.0;17.0;10000.0;0.0
01/02/2018 22:00;0.0;160.0;3.09;252.0;3.0;984.252;1013.89;21.0;18.0;10000.0;0.0
01/02/2018 23:00;0.0;140.0;3.09;203.0;6.0;1.968.504;1013.89;21.0;18.0;10000.0;0.0
02/02/2018 00:00;0.0;140.0;1.54;173.0;6.0;1.968.504;1013.89;20.0;18.0;10000.0;0.0
02/02/2018 01:00;0.0;140.0;2.06;253.0;6.0;1.968.504;1014.91;20.0;17.0;10000.0;0.0
02/02/2018 02:00;0.0;140.0;2.06;153.0;6.0;1.968.504;1013.89;20.0;18.0;10000.0;0.0
02/02/2018 03:00;0.0;0.0;0.0;173.0;6.0;1.968.504;1013.89;20.0;18.0;10000.0;0.0
02/02/2018 04:00;0.0;120.0;1.54;193.0;6.0;1.968.504;1013.89;19.0;18.0;10000.0;0.0
02/02/2018 05:00;0.0;150.0;1.03;103.0;6.0;1.968.504;1012.88;19.0;18.0;10000.0;0.0
02/02/2018 06:00;0.0;110.0;1.54;102.0;3.0;984.252;1012.88;19.0;18.0;10000.0;0.0
02/02/2018 07:00;0.0;160.0;1.03;102.0;3.0;984.252;1012.88;18.0;18.0;10000.0;0.0
02/02/2018 08:00;0.0;80.0;1.54;112.0;3.0;984.252;1012.88;19.0;18.0;10000.0;0.0
02/02/2018 09:00;0.0;60.0;1.54;306.0;2.0;656.168;1012.88;19.0;18.0;10000.0;0.0
02/02/2018 10:00;0.0;90.0;0.51;256.0;2.0;656.168;1012.88;19.0;18.0;8000.0;0.0
02/02/2018 11:00;0.0;70.0;2.57;106.0;2.0;656.168;1012.88;20.0;18.0;10000.0;0.0
02/02/2018 12:00;0.0;120.0;2.06;203.0;6.0;1.968.504;1012.88;22.0;18.0;10000.0;0.0
02/02/2018 13:00;0.0;120.0;3.09;253.0;6.0;1.968.504;1013.89;23.0;18.0;10000.0;0.0
02/02/2018 14:00;0.0;80.0;2.06;253.0;6.0;1.968.504;1012.88;24.0;18.0;10000.0;0.0
02/02/2018 15:00;0.0;80.0;1.54;256.0;6.0;1.968.504;1012.88;25.0;19.0;10000.0;0.0
02/02/2018 16:00;0.0;90.0;2.06;352.0;3.0;984.252;1011.86;26.0;19.0;10000.0;0.0
02/02/2018 17:00;0.0;150.0;2.57;402.0;3.0;984.252;1010.85;27.0;18.0;10000.0;0.0
02/02/2018 18:00;0.0;170.0;2.06;406.0;2.0;656.168;1010.85;26.0;19.0;10000.0;0.0
02/02/2018 19:00;0.0;170.0;4.63;302.0;6.0;1.968.504;1010.17;25.0;20.0;10000.0;0.0
02/02/2018 20:00;0.0;160.0;4.63;203.0;6.0;1.968.504;1010.17;24.0;20.0;10000.0;0.0
02/02/2018 21:00;0.0;160.0;4.12;203.0;6.0;1.968.504;1010.85;23.0;19.0;10000.0;0.0
02/02/2018 22:00;0.0;130.0;3.09;203.0;6.0;1.968.504;1010.85;22.0;18.0;10000.0;0.0
02/02/2018 23:00;0.0;150.0;3.09;203.0;6.0;1.968.504;1011.86;21.0;18.0;10000.0;0.0
03/02/2018 00:00;0.0;140.0;2.06;203.0;6.0;1.968.504;1012.88;20.0;18.0;10000.0;0.0
03/02/2018 01:00;0.0;150.0;1.54;136.0;3.0;984.252;1012.88;20.0;18.0;10000.0;0.0
03/02/2018 02:00;0.0;110.0;1.03;152.0;3.0;984.252;1012.88;19.0;18.0;10000.0;0.0
03/02/2018 03:00;0.0;120.0;1.54;113.0;6.0;1.968.504;1012.88;20.0;19.0;10000.0;0.0
03/02/2018 04:00;0.0;130.0;2.06;133.0;6.0;1.968.504;1011.86;20.0;19.0;10000.0;0.0
03/02/2018 05:00;0.0;110.0;3.09;153.0;6.0;1.968.504;1011.86;20.0;18.0;10000.0;0.0
03/02/2018 06:00;0.0;100.0;2.06;153.0;6.0;1.968.504;1010.85;19.0;18.0;10000.0;0.0
03/02/2018 07:00;0.0;120.0;1.03;133.0;6.0;1.968.504;1010.85;18.0;18.0;10000.0;0.0
03/02/2018 08:00;0.0;80.0;1.03;153.0;6.0;1.968.504;1011.86;19.0;18.0;10000.0;0.0
03/02/2018 09:00;0.0;90.0;1.54;152.0;3.0;984.252;1011.86;19.0;17.0;10000.0;0.0
03/02/2018 10:00;0.0;70.0;0.51;156.0;2.0;656.168;1011.86;20.0;18.0;10000.0;0.0
03/02/2018 11:00;0.0;110.0;3.09;256.0;2.0;656.168;1012.88;22.0;18.0;10000.0;0.0
03/02/2018 12:00;0.0;90.0;3.09;203.0;6.0;1.968.504;1012.88;22.0;18.0;10000.0;0.0
03/02/2018 13:00;0.0;140.0;2.57;243.0;6.0;1.968.504;1012.88;23.0;18.0;10000.0;0.0
03/02/2018 14:00;0.0;140.0;3.09;253.0;6.0;1.968.504;1012.88;25.0;19.0;10000.0;0.0
03/02/2018 15:00;0.0;140.0;3.09;303.0;6.0;1.968.504;1012.88;25.0;19.0;10000.0;0.0
03/02/2018 16:00;0.0;160.0;4.63;303.0;6.0;1.968.504;1011.86;26.0;19.0;10000.0;0.0
03/02/2018 17:00;0.0;150.0;5.66;243.0;6.0;1.968.504;1011.86;24.0;19.0;10000.0;0.0
