Data/Hora;Tipo da nuvem da primeira camada;Dire«ı«úo do Vento (0-360);Veloc. do Vento (m/s);Alt. da base das nuvens na primeira camada (m);Cobertura de nuvens da camada mais restrita(%);Cobertura de nuvens da primeira camada (oitavos);Press«úo reduzida ao n«vel do mar - QNH( hPa);Temp. do ar (C);Temp. do Ponto de Orvalho (C);Visibilidade horizontal (m) (acima de 10000m VV=10000);"Tempo Presente (Tabela 020003) <a href=""http://bancodedados.cptec.inpe.br/~rbanco/bdm/tabela_bufr_20003.pdf"">Detalhes</a>"
02/01/2018 08:00;0.0;340.0;2.06;236.0;2.0;656.168;1010.85;22.0;20.0;10000.0;0.0
02/01/2018 09:00;0.0;340.0;3.09;0.0;0.0;0.0;1010.85;23.0;20.0;10000.0;0.0
02/01/2018 10:00;0.0;330.0;3.6;256.0;2.0;656.168;1010.85;24.0;21.0;10000.0;0.0
02/01/2018 11:00;0.0;310.0;3.09;206.0;6.0;1.968.504;1010.85;24.0;21.0;10000.0;0.0
02/01/2018 12:00;0.0;320.0;5.66;202.0;6.0;1.968.504;1010.85;26.0;20.0;10000.0;0.0
02/01/2018 13:00;0.0;320.0;7.21;303.0;6.0;1.968.504;1010.85;26.0;21.0;10000.0;0.0
02/01/2018 14:00;0.0;320.0;6.18;302.0;3.0;984.252;1010.85;26.0;20.0;10000.0;0.0
02/01/2018 15:00;0.0;310.0;6.69;902.0;6.0;1.968.504;1010.85;26.0;20.0;10000.0;0.0
02/01/2018 16:00;0.0;320.0;6.69;403.0;6.0;1.968.504;1010.17;28.0;21.0;10000.0;0.0
02/01/2018 17:00;2.0;270.0;4.12;302.0;6.0;1.968.504;1009.15;24.0;22.0;10000.0;0.0
02/01/2018 18:00;0.0;320.0;5.66;302.0;6.0;1.968.504;1008.14;27.0;22.0;10000.0;0.0
02/01/2018 19:00;0.0;310.0;4.63;0.0;0.0;0.0;1008.14;28.0;21.0;10000.0;0.0
02/01/2018 20:00;0.0;310.0;5.15;302.0;6.0;1.968.504;1008.14;27.0;21.0;10000.0;0.0
02/01/2018 21:00;0.0;310.0;4.12;302.0;3.0;984.252;1008.14;27.0;21.0;10000.0;0.0
02/01/2018 22:00;2.0;290.0;3.09;302.0;3.0;984.252;1008.14;25.0;22.0;10000.0;0.0
02/01/2018 23:00;9.0;320.0;4.63;302.0;3.0;984.252;1009.15;23.0;22.0;10000.0;95.0
03/01/2018 00:00;0.0;330.0;4.12;302.0;3.0;984.252;1010.17;22.0;20.0;10000.0;0.0
03/01/2018 01:00;0.0;340.0;4.63;302.0;3.0;984.252;1010.17;22.0;20.0;10000.0;0.0
03/01/2018 02:00;0.0;340.0;4.63;0.0;0.0;0.0;1010.17;22.0;20.0;10000.0;0.0
03/01/2018 03:00;0.0;340.0;2.57;172.0;3.0;984.252;1009.15;22.0;20.0;10000.0;0.0
03/01/2018 04:00;0.0;330.0;4.12;192.0;3.0;984.252;1008.14;22.0;20.0;10000.0;0.0
03/01/2018 05:00;0.0;320.0;4.12;173.0;6.0;1.968.504;1007.12;22.0;20.0;10000.0;0.0
03/01/2018 06:00;0.0;330.0;5.66;172.0;3.0;984.252;1007.12;22.0;20.0;10000.0;0.0
03/01/2018 07:00;0.0;330.0;6.18;203.0;6.0;1.968.504;1007.12;22.0;20.0;10000.0;0.0
03/01/2018 08:00;0.0;300.0;5.66;173.0;6.0;1.968.504;1008.14;22.0;20.0;10000.0;61.0
03/01/2018 09:00;0.0;320.0;5.15;193.0;6.0;1.968.504;1009.15;22.0;20.0;10000.0;0.0
03/01/2018 10:00;0.0;320.0;5.15;203.0;6.0;1.968.504;1010.17;22.0;20.0;10000.0;0.0
03/01/2018 11:00;0.0;320.0;6.18;203.0;6.0;1.968.504;1010.17;24.0;20.0;10000.0;0.0
03/01/2018 12:00;0.0;310.0;4.12;233.0;6.0;1.968.504;1010.85;22.0;20.0;10000.0;0.0
03/01/2018 13:00;0.0;310.0;4.12;136.0;6.0;1.968.504;1010.85;23.0;20.0;8000.0;0.0
03/01/2018 14:00;0.0;320.0;5.15;136.0;6.0;1.968.504;1010.85;24.0;21.0;10000.0;0.0
03/01/2018 15:00;0.0;300.0;4.63;136.0;6.0;1.968.504;1010.85;24.0;21.0;10000.0;0.0
03/01/2018 16:00;0.0;310.0;3.09;233.0;6.0;1.968.504;1010.17;26.0;21.0;10000.0;0.0
03/01/2018 17:00;0.0;290.0;3.6;263.0;6.0;1.968.504;1010.17;26.0;20.0;10000.0;0.0
03/01/2018 18:00;0.0;260.0;2.57;262.0;6.0;1.968.504;1009.15;26.0;21.0;10000.0;0.0
03/01/2018 19:00;0.0;230.0;4.12;203.0;6.0;1.968.504;1010.17;22.0;22.0;5010.0;61.0
03/01/2018 20:00;0.0;260.0;1.54;106.0;6.0;1.968.504;0.0;21.0;21.0;2990.0;61.0
03/01/2018 21:00;0.0;150.0;2.57;113.0;6.0;1.968.504;1010.85;21.0;21.0;5010.0;61.0
03/01/2018 22:00;0.0;160.0;2.06;76.0;8.0;2.624.672;1011.86;20.0;20.0;6000.0;61.0
03/01/2018 23:00;0.0;170.0;2.06;153.0;6.0;1.968.504;1011.86;20.0;20.0;5010.0;61.0
04/01/2018 00:00;0.0;160.0;1.03;153.0;6.0;1.968.504;1012.88;20.0;20.0;6000.0;0.0
04/01/2018 01:00;0.0;160.0;2.57;103.0;6.0;1.968.504;1013.89;20.0;20.0;6000.0;0.0
04/01/2018 02:00;0.0;100.0;1.54;152.0;3.0;984.252;1014.91;20.0;19.0;8000.0;0.0
04/01/2018 03:00;0.0;130.0;1.54;136.0;6.0;1.968.504;1014.91;19.0;19.0;10000.0;0.0
04/01/2018 04:00;0.0;130.0;1.03;0.0;0.0;0.0;1014.91;19.0;19.0;10000.0;0.0
04/01/2018 05:00;0.0;140.0;1.54;153.0;6.0;1.968.504;1014.91;19.0;19.0;10000.0;0.0
04/01/2018 06:00;0.0;150.0;1.03;202.0;6.0;1.968.504;1013.89;18.0;18.0;10000.0;0.0
04/01/2018 07:00;0.0;130.0;1.03;206.0;6.0;1.968.504;1013.89;18.0;18.0;10000.0;0.0
04/01/2018 08:00;0.0;110.0;1.03;0.0;0.0;0.0;1014.91;18.0;18.0;10000.0;0.0
04/01/2018 09:00;0.0;100.0;0.51;0.0;0.0;0.0;1015.93;18.0;18.0;10000.0;0.0
04/01/2018 10:00;0.0;60.0;2.57;0.0;0.0;0.0;1015.93;20.0;18.0;10000.0;0.0
04/01/2018 11:00;0.0;70.0;4.12;0.0;0.0;0.0;1016.94;22.0;17.0;10000.0;0.0
04/01/2018 12:00;0.0;100.0;4.63;0.0;0.0;0.0;1016.94;24.0;12.0;10000.0;0.0
04/01/2018 13:00;0.0;90.0;4.12;0.0;0.0;0.0;1016.94;24.0;14.0;10000.0;0.0
04/01/2018 14:00;0.0;100.0;4.12;0.0;0.0;0.0;1016.94;26.0;14.0;10000.0;0.0
04/01/2018 15:00;0.0;90.0;3.6;0.0;0.0;0.0;1016.94;27.0;16.0;10000.0;0.0
04/01/2018 16:00;0.0;70.0;4.63;0.0;0.0;0.0;1015.93;28.0;13.0;10000.0;0.0
04/01/2018 17:00;0.0;100.0;5.15;0.0;0.0;0.0;1014.91;28.0;15.0;10000.0;0.0
04/01/2018 18:00;0.0;130.0;4.12;0.0;0.0;0.0;1014.91;28.0;15.0;10000.0;0.0
04/01/2018 19:00;0.0;150.0;5.15;0.0;0.0;0.0;1014.91;27.0;16.0;10000.0;0.0
04/01/2018 20:00;0.0;130.0;5.15;0.0;0.0;0.0;1014.91;26.0;15.0;10000.0;0.0
04/01/2018 21:00;0.0;130.0;4.63;0.0;0.0;0.0;1014.91;24.0;16.0;10000.0;0.0
04/01/2018 22:00;0.0;120.0;2.57;0.0;0.0;0.0;1015.93;22.0;15.0;10000.0;0.0
04/01/2018 23:00;0.0;120.0;4.12;0.0;0.0;0.0;1016.94;21.0;16.0;10000.0;0.0
05/01/2018 00:00;0.0;120.0;3.09;0.0;0.0;0.0;1016.94;20.0;17.0;10000.0;0.0
05/01/2018 01:00;0.0;120.0;3.09;0.0;0.0;0.0;1017.96;20.0;16.0;10000.0;0.0
05/01/2018 02:00;0.0;100.0;1.54;0.0;0.0;0.0;1017.96;19.0;16.0;10000.0;0.0
05/01/2018 03:00;0.0;90.0;2.06;0.0;0.0;0.0;1017.96;19.0;15.0;10000.0;0.0
05/01/2018 04:00;0.0;60.0;2.06;0.0;0.0;0.0;1016.94;18.0;16.0;10000.0;0.0
05/01/2018 05:00;0.0;70.0;2.57;0.0;0.0;0.0;1016.94;17.0;16.0;10000.0;0.0
05/01/2018 06:00;0.0;80.0;2.06;0.0;0.0;0.0;1015.93;17.0;16.0;10000.0;0.0
05/01/2018 07:00;0.0;60.0;1.54;0.0;0.0;0.0;1015.93;17.0;16.0;10000.0;0.0
05/01/2018 08:00;0.0;70.0;3.09;0.0;0.0;0.0;1015.93;17.0;16.0;10000.0;0.0
05/01/2018 09:00;0.0;70.0;3.6;116.0;2.0;656.168;1016.94;17.0;17.0;10000.0;0.0
05/01/2018 10:00;0.0;70.0;4.12;116.0;2.0;656.168;1016.94;19.0;18.0;10000.0;0.0
05/01/2018 11:00;0.0;70.0;5.66;146.0;2.0;656.168;1016.94;20.0;17.0;10000.0;0.0
05/01/2018 12:00;0.0;60.0;5.66;112.0;3.0;984.252;1016.94;21.0;18.0;10000.0;0.0
05/01/2018 13:00;0.0;70.0;3.09;176.0;2.0;656.168;1016.94;23.0;19.0;10000.0;0.0
05/01/2018 14:00;0.0;30.0;2.57;176.0;2.0;656.168;1016.94;25.0;19.0;10000.0;0.0
05/01/2018 15:00;0.0;30.0;2.06;303.0;6.0;1.968.504;1015.93;27.0;20.0;10000.0;0.0
05/01/2018 16:00;0.0;80.0;2.06;403.0;6.0;1.968.504;1015.93;28.0;20.0;10000.0;0.0
05/01/2018 17:00;0.0;130.0;2.06;403.0;6.0;1.968.504;1014.91;28.0;20.0;10000.0;0.0
05/01/2018 18:00;0.0;310.0;1.03;403.0;6.0;1.968.504;1013.89;29.0;20.0;10000.0;0.0
05/01/2018 19:00;0.0;160.0;4.63;302.0;3.0;984.252;1013.89;27.0;21.0;10000.0;0.0
05/01/2018 20:00;0.0;170.0;3.6;256.0;2.0;656.168;1014.91;25.0;20.0;10000.0;0.0
05/01/2018 21:00;0.0;170.0;4.12;0.0;0.0;0.0;1014.91;24.0;20.0;10000.0;0.0
05/01/2018 22:00;0.0;170.0;2.06;0.0;0.0;0.0;1015.93;22.0;20.0;8000.0;0.0
05/01/2018 23:00;0.0;130.0;2.06;132.0;3.0;984.252;1015.93;21.0;19.0;9000.0;0.0
06/01/2018 00:00;0.0;120.0;1.54;133.0;6.0;1.968.504;1016.94;21.0;19.0;10000.0;0.0
06/01/2018 01:00;0.0;120.0;1.54;132.0;3.0;984.252;1017.96;21.0;20.0;10000.0;0.0
06/01/2018 02:00;0.0;80.0;2.57;103.0;6.0;1.968.504;1017.96;21.0;20.0;10000.0;0.0
06/01/2018 03:00;0.0;60.0;3.6;103.0;6.0;1.968.504;1016.94;21.0;20.0;8000.0;0.0
06/01/2018 04:00;0.0;90.0;1.54;102.0;3.0;984.252;1015.93;20.0;20.0;8000.0;0.0
06/01/2018 05:00;0.0;50.0;2.57;72.0;3.0;984.252;1015.93;20.0;20.0;8000.0;0.0
06/01/2018 06:00;0.0;70.0;2.06;492.0;3.0;984.252;1014.91;20.0;20.0;8000.0;0.0
06/01/2018 07:00;0.0;0.0;0.0;0.0;0.0;0.0;1014.91;20.0;19.0;10000.0;0.0
06/01/2018 08:00;0.0;70.0;3.09;0.0;0.0;0.0;1014.91;20.0;20.0;10000.0;0.0
06/01/2018 09:00;0.0;70.0;2.06;22.0;3.0;984.252;1015.93;20.0;20.0;9000.0;0.0
06/01/2018 10:00;0.0;80.0;1.03;52.0;3.0;984.252;1016.94;21.0;20.0;9000.0;0.0
06/01/2018 11:00;0.0;210.0;1.54;136.0;6.0;1.968.504;1016.94;23.0;20.0;10000.0;0.0
06/01/2018 12:00;0.0;290.0;4.12;233.0;6.0;1.968.504;1016.94;24.0;20.0;10000.0;0.0
06/01/2018 13:00;0.0;340.0;4.63;233.0;6.0;1.968.504;1016.94;24.0;20.0;10000.0;0.0
06/01/2018 14:00;0.0;320.0;4.63;253.0;6.0;1.968.504;1016.94;25.0;20.0;10000.0;0.0
06/01/2018 15:00;0.0;310.0;3.6;253.0;6.0;1.968.504;1016.94;26.0;20.0;10000.0;0.0
06/01/2018 16:00;2.0;300.0;3.09;302.0;3.0;984.252;1015.93;26.0;20.0;10000.0;0.0
06/01/2018 17:00;0.0;300.0;4.12;302.0;3.0;984.252;1014.91;27.0;20.0;10000.0;0.0
06/01/2018 18:00;2.0;270.0;2.57;352.0;3.0;984.252;1013.89;28.0;20.0;10000.0;0.0
06/01/2018 19:00;2.0;240.0;2.06;403.0;6.0;1.968.504;1012.88;27.0;20.0;10000.0;0.0
06/01/2018 20:00;2.0;70.0;4.63;403.0;6.0;1.968.504;1012.88;23.0;21.0;10000.0;61.0
06/01/2018 21:00;0.0;60.0;5.15;402.0;8.0;2.624.672;1013.89;21.0;19.0;10000.0;0.0
06/01/2018 22:00;0.0;70.0;3.09;456.0;8.0;2.624.672;1014.91;20.0;19.0;10000.0;0.0
06/01/2018 23:00;0.0;80.0;2.57;456.0;8.0;2.624.672;1015.93;20.0;18.0;10000.0;61.0
07/01/2018 00:00;0.0;50.0;1.54;456.0;8.0;2.624.672;1016.94;20.0;19.0;10000.0;0.0
07/01/2018 01:00;0.0;60.0;2.57;406.0;8.0;2.624.672;1016.94;20.0;18.0;10000.0;0.0
07/01/2018 02:00;0.0;70.0;3.6;306.0;6.0;1.968.504;1016.94;19.0;18.0;10000.0;0.0
07/01/2018 03:00;0.0;120.0;1.54;0.0;0.0;0.0;1016.94;19.0;18.0;10000.0;0.0
07/01/2018 04:00;0.0;90.0;2.06;0.0;0.0;0.0;1016.94;18.0;18.0;10000.0;0.0
07/01/2018 05:00;0.0;70.0;3.09;0.0;0.0;0.0;1015.93;18.0;18.0;10000.0;0.0
07/01/2018 06:00;0.0;70.0;4.63;66.0;6.0;1.968.504;1015.93;18.0;18.0;10000.0;0.0
07/01/2018 07:00;0.0;80.0;3.09;0.0;0.0;0.0;1015.93;18.0;17.0;10000.0;0.0
07/01/2018 08:00;0.0;80.0;3.6;0.0;0.0;0.0;1015.93;18.0;18.0;10000.0;0.0
07/01/2018 09:00;0.0;130.0;2.06;453.0;6.0;1.968.504;1016.94;18.0;17.0;10000.0;61.0
07/01/2018 10:00;0.0;70.0;2.57;453.0;6.0;1.968.504;1016.94;17.0;17.0;10000.0;61.0
07/01/2018 11:00;0.0;0.0;0.0;52.0;6.0;1.968.504;1017.96;18.0;17.0;5010.0;61.0
07/01/2018 12:00;0.0;200.0;0.51;53.0;8.0;2.624.672;1017.96;18.0;18.0;5010.0;61.0
07/01/2018 13:00;0.0;0.0;0.0;53.0;8.0;2.624.672;1017.96;18.0;18.0;4010.0;61.0
07/01/2018 14:00;0.0;250.0;1.03;53.0;8.0;2.624.672;1017.96;18.0;18.0;2000.0;61.0
07/01/2018 15:00;2.0;180.0;4.63;43.0;8.0;2.624.672;0.0;17.0;17.0;2000.0;63.0
07/01/2018 16:00;2.0;160.0;2.06;46.0;8.0;2.624.672;1017.96;17.0;16.0;2000.0;63.0
07/01/2018 17:00;0.0;160.0;2.06;103.0;8.0;2.624.672;0.0;17.0;16.0;4010.0;61.0
07/01/2018 18:00;0.0;170.0;2.06;462.0;3.0;984.252;1016.94;17.0;17.0;9000.0;61.0
07/01/2018 19:00;0.0;180.0;1.54;132.0;6.0;1.968.504;1016.94;18.0;17.0;10000.0;0.0
07/01/2018 20:00;0.0;160.0;1.54;132.0;6.0;1.968.504;1016.94;19.0;17.0;10000.0;0.0
07/01/2018 21:00;0.0;130.0;2.57;196.0;6.0;1.968.504;1017.96;19.0;17.0;10000.0;0.0
07/01/2018 22:00;0.0;110.0;2.57;173.0;6.0;1.968.504;1017.96;19.0;17.0;10000.0;0.0
07/01/2018 23:00;0.0;100.0;2.06;113.0;6.0;1.968.504;1018.97;18.0;18.0;10000.0;61.0
08/01/2018 00:00;0.0;80.0;2.06;112.0;6.0;1.968.504;1018.97;19.0;18.0;10000.0;0.0
08/01/2018 01:00;0.0;110.0;1.54;112.0;6.0;1.968.504;1019.99;19.0;19.0;10000.0;0.0
08/01/2018 02:00;0.0;70.0;2.06;56.0;8.0;2.624.672;1019.99;18.0;18.0;7000.0;51.0
08/01/2018 03:00;0.0;60.0;1.54;72.0;8.0;2.624.672;1019.99;18.0;18.0;7000.0;51.0
08/01/2018 04:00;0.0;50.0;1.54;103.0;8.0;2.624.672;1018.97;18.0;18.0;6000.0;61.0
08/01/2018 05:00;0.0;50.0;1.54;103.0;8.0;2.624.672;1017.96;18.0;18.0;8000.0;51.0
08/01/2018 06:00;0.0;40.0;1.03;106.0;8.0;2.624.672;1017.96;18.0;18.0;10000.0;0.0
08/01/2018 07:00;0.0;20.0;1.03;204.0;8.0;2.624.672;1017.96;18.0;18.0;10000.0;0.0
08/01/2018 08:00;0.0;0.0;0.0;103.0;8.0;2.624.672;1017.96;18.0;18.0;10000.0;0.0
08/01/2018 09:00;0.0;50.0;1.03;204.0;8.0;2.624.672;1018.97;18.0;18.0;5010.0;61.0
08/01/2018 10:00;0.0;130.0;2.57;62.0;8.0;2.624.672;1019.99;18.0;18.0;5010.0;61.0
08/01/2018 11:00;0.0;150.0;1.03;62.0;6.0;1.968.504;1019.99;19.0;19.0;5010.0;61.0
08/01/2018 12:00;0.0;140.0;1.03;53.0;6.0;1.968.504;1019.99;19.0;19.0;5010.0;61.0
08/01/2018 13:00;0.0;0.0;0.0;63.0;6.0;1.968.504;1021.0;19.0;19.0;2990.0;61.0
08/01/2018 14:00;0.0;60.0;0.51;73.0;6.0;1.968.504;1021.0;20.0;20.0;5010.0;61.0
08/01/2018 15:00;0.0;60.0;1.03;83.0;8.0;2.624.672;1021.0;20.0;20.0;6000.0;61.0
08/01/2018 16:00;0.0;60.0;1.54;76.0;8.0;2.624.672;1019.99;20.0;20.0;6000.0;61.0
08/01/2018 17:00;0.0;60.0;1.03;93.0;8.0;2.624.672;1019.99;21.0;20.0;6000.0;61.0
08/01/2018 18:00;0.0;0.0;0.0;93.0;8.0;2.624.672;1018.97;21.0;20.0;8000.0;61.0
08/01/2018 19:00;0.0;140.0;0.51;133.0;8.0;2.624.672;1018.97;22.0;20.0;8000.0;61.0
08/01/2018 20:00;0.0;0.0;0.0;103.0;8.0;2.624.672;1018.97;21.0;21.0;4510.0;61.0
08/01/2018 21:00;0.0;0.0;0.0;133.0;8.0;2.624.672;1018.97;20.0;20.0;8000.0;61.0
08/01/2018 22:00;0.0;0.0;0.0;83.0;8.0;2.624.672;1019.99;20.0;20.0;6000.0;61.0
08/01/2018 23:00;0.0;0.0;0.0;83.0;8.0;2.624.672;1019.99;19.0;19.0;6000.0;61.0
09/01/2018 00:00;0.0;0.0;0.0;83.0;8.0;2.624.672;1021.0;19.0;19.0;5010.0;61.0
09/01/2018 01:00;0.0;70.0;2.06;83.0;8.0;2.624.672;1021.0;19.0;19.0;8000.0;61.0
09/01/2018 02:00;0.0;70.0;2.06;103.0;6.0;1.968.504;1021.0;19.0;19.0;8000.0;61.0
09/01/2018 03:00;0.0;110.0;1.03;112.0;6.0;1.968.504;1019.99;19.0;19.0;9000.0;61.0
09/01/2018 04:00;0.0;100.0;1.03;32.0;6.0;1.968.504;0.0;19.0;19.0;8000.0;61.0
09/01/2018 05:00;0.0;70.0;2.57;52.0;6.0;1.968.504;1018.97;19.0;19.0;8000.0;61.0
09/01/2018 06:00;0.0;80.0;1.54;156.0;3.0;984.252;1018.97;18.0;18.0;9000.0;0.0
09/01/2018 07:00;0.0;100.0;1.54;83.0;6.0;1.968.504;1019.99;18.0;18.0;8000.0;51.0
09/01/2018 08:00;0.0;80.0;1.03;173.0;8.0;2.624.672;1019.99;18.0;18.0;5010.0;61.0
09/01/2018 09:00;0.0;70.0;1.03;133.0;6.0;1.968.504;1021.0;18.0;18.0;6000.0;61.0
09/01/2018 10:00;0.0;50.0;1.54;103.0;6.0;1.968.504;1021.0;19.0;19.0;4010.0;61.0
09/01/2018 11:00;0.0;80.0;2.06;52.0;6.0;1.968.504;1022.02;19.0;19.0;5010.0;10.0
09/01/2018 12:00;0.0;60.0;3.6;113.0;6.0;1.968.504;1023.04;20.0;20.0;5010.0;10.0
09/01/2018 13:00;0.0;50.0;4.12;113.0;6.0;1.968.504;1023.04;20.0;20.0;9000.0;0.0
09/01/2018 14:00;0.0;50.0;2.57;133.0;6.0;1.968.504;1023.04;21.0;20.0;9000.0;0.0
09/01/2018 15:00;0.0;90.0;2.06;133.0;6.0;1.968.504;1023.04;22.0;20.0;10000.0;0.0
09/01/2018 16:00;0.0;70.0;1.03;153.0;6.0;1.968.504;1022.02;23.0;20.0;10000.0;0.0
09/01/2018 17:00;0.0;0.0;0.0;202.0;6.0;1.968.504;1022.02;24.0;20.0;10000.0;0.0
09/01/2018 18:00;0.0;70.0;2.57;263.0;6.0;1.968.504;1022.02;25.0;20.0;10000.0;0.0
09/01/2018 19:00;2.0;100.0;2.57;232.0;6.0;1.968.504;1021.0;24.0;20.0;10000.0;0.0
09/01/2018 20:00;0.0;110.0;3.6;352.0;6.0;1.968.504;1021.0;24.0;20.0;10000.0;0.0
09/01/2018 21:00;0.0;130.0;3.09;172.0;6.0;1.968.504;1021.0;22.0;20.0;10000.0;0.0
09/01/2018 22:00;0.0;170.0;2.57;173.0;6.0;1.968.504;1022.02;21.0;19.0;10000.0;0.0
09/01/2018 23:00;0.0;130.0;1.54;203.0;6.0;1.968.504;1022.02;21.0;19.0;10000.0;0.0
10/01/2018 00:00;0.0;100.0;2.06;203.0;6.0;1.968.504;1023.04;21.0;19.0;10000.0;0.0
10/01/2018 01:00;0.0;120.0;1.54;303.0;6.0;1.968.504;1023.04;21.0;19.0;10000.0;0.0
10/01/2018 02:00;0.0;140.0;1.03;306.0;3.0;984.252;1023.04;20.0;19.0;10000.0;0.0
10/01/2018 03:00;0.0;120.0;1.54;303.0;6.0;1.968.504;1022.02;20.0;19.0;10000.0;0.0
10/01/2018 04:00;0.0;70.0;0.51;302.0;6.0;1.968.504;1022.02;19.0;19.0;10000.0;0.0
10/01/2018 05:00;0.0;120.0;0.51;233.0;6.0;1.968.504;1021.0;19.0;19.0;10000.0;0.0
10/01/2018 06:00;0.0;90.0;1.03;0.0;0.0;0.0;1021.0;19.0;19.0;10000.0;0.0
10/01/2018 07:00;0.0;0.0;0.0;0.0;0.0;0.0;1021.0;18.0;18.0;10000.0;0.0
10/01/2018 08:00;0.0;70.0;1.03;0.0;0.0;0.0;1022.02;19.0;19.0;10000.0;0.0
10/01/2018 09:00;0.0;70.0;1.54;0.0;0.0;0.0;1022.02;18.0;18.0;10000.0;0.0
10/01/2018 10:00;0.0;80.0;2.57;0.0;0.0;0.0;1022.02;20.0;19.0;10000.0;0.0
10/01/2018 11:00;0.0;60.0;5.15;102.0;3.0;984.252;1023.04;21.0;20.0;10000.0;0.0
10/01/2018 12:00;0.0;80.0;6.18;0.0;0.0;0.0;1023.04;23.0;20.0;10000.0;0.0
10/01/2018 13:00;0.0;80.0;5.66;156.0;2.0;656.168;1023.04;24.0;20.0;10000.0;0.0
10/01/2018 14:00;0.0;60.0;4.63;306.0;2.0;656.168;1023.04;25.0;20.0;10000.0;0.0
